REVIEW_ID,PRODUCT_ID,CUSTOMER_ID,REVIEW_TEXT,RATING,REVIEW_DATE,PURCHASE_DATE,VERIFIED_PURCHASE,HELPFUL_VOTES
REV-000190,PROD-00157,CUST-00569,Absolutely love this BeautyBlend Standard Oral Care. Best purchase I've made this year.,4,2023-05-10,2023-04-19,true,13
REV-000191,PROD-00118,CUST-00379,Five stars for the FashionFusion Athletic Men's. No complaints whatsoever.,5,2023-07-17,2023-07-08,true,7
REV-000192,PROD-00181,CUST-00244,The ThreadWorks Athletic Children's is exactly what I was looking for. Perfect for my needs.,5,2022-07-15,2022-06-28,true,12
REV-000193,PROD-00176,CUST-00603,Be aware that the BeautyBlend Deluxe Haircare suffers from effectiveness concerns.,3,2023-11-03,2023-10-16,true,3
REV-000194,PROD-00005,CUST-00717,The difficult cleaning of this HomeHelper Professional Mixers is a major issue.,2,2022-08-03,2022-07-20,false,1
REV-000195,PROD-00056,CUST-00167,Disappointed that the StyleWave Relaxed Men's is much darker than pictured.,2,2023-11-08,2023-10-21,true,0
REV-000196,PROD-00178,CUST-00159,I've been using the PureGlow Essential Skincare for a month now and it's fantastic.,4,2023-04-02,2023-03-08,false,1
REV-000197,PROD-00124,CUST-00106,Very satisfied with my KidWonders Advanced Board Games purchase. Would buy again!,4,2023-09-30,2023-09-04,true,2
REV-000198,PROD-00184,CUST-00810,The BrightMinds Advanced Action Figures has serious missing parts.,2,2023-03-17,2023-02-28,true,0
REV-000199,PROD-00049,CUST-00364,The UrbanThreads Classic Accessories arrived in a completely different shade than expected.,4,2023-09-27,2023-09-07,false,13
REV-000200,PROD-00134,CUST-00643,The ElectroMax Cameras Pro Prime14 is exactly what I was looking for. Perfect for my needs.,5,2022-09-10,2022-08-15,true,15
REV-000201,PROD-00191,CUST-00853,Very satisfied with my PureGlow Professional Makeup purchase. Would buy again!,4,2023-12-31,2023-12-30,false,13
REV-000202,PROD-00088,CUST-00125,Be aware that the PureGlow Standard Oral Care suffers from allergic reactions.,1,2023-12-31,2023-12-25,true,2
REV-000203,PROD-00064,CUST-00747,The BeautyBlend Advanced Fragrances has serious effectiveness concerns.,3,2023-12-31,2023-12-25,false,2
REV-000204,PROD-00033,CUST-00693,The FashionFusion Modern Women's material is much thinner than I expected.,3,2023-09-06,2023-08-28,true,2
REV-000205,PROD-00065,CUST-00710,I've been using the ComfortBlend Athletic Men's for a month now and it's fantastic.,5,2023-09-30,2023-09-17,true,10
REV-000206,PROD-00033,CUST-00717,This FashionFusion Modern Women's is worth every penny. Excellent quality and performance.,5,2023-07-13,2023-07-08,true,10
REV-000207,PROD-00011,CUST-00910,Five stars for the PureGlow Deluxe Oral Care. No complaints whatsoever.,5,2023-07-31,2023-07-03,true,6
REV-000208,PROD-00116,CUST-00179,Five stars for the FunFactory Deluxe Outdoor. No complaints whatsoever.,4,2023-08-10,2023-08-06,true,15
REV-000209,PROD-00036,CUST-00093,Very satisfied with my FunFactory Professional Outdoor purchase. Would buy again!,4,2023-07-28,2023-07-09,true,11
REV-000210,PROD-00148,CUST-00402,Five stars for the PlayMaster Essential Educational. No complaints whatsoever.,4,2022-09-20,2022-08-27,true,7
REV-000211,PROD-00127,CUST-00450,Five stars for the FashionFusion Athletic Men's. No complaints whatsoever.,5,2023-08-21,2023-08-01,true,6
REV-000212,PROD-00151,CUST-00486,I love my new CulinaryTech Deluxe Air Fryers! It works perfectly and exceeded my expectations.,4,2022-08-18,2022-08-09,true,12
REV-000213,PROD-00193,CUST-00888,This GadgetGuru Laptops Max Z2 has serious overheating issues that worry me.,2,2023-10-16,2023-10-07,true,4
REV-000214,PROD-00024,CUST-00392,Great product! The ImagineIt Standard Board Games arrived on time and works as advertised.,5,2023-11-25,2023-11-18,true,2
REV-000215,PROD-00147,CUST-00837,I can't recommend the PureGlow Standard Skincare because of effectiveness concerns.,2,2023-07-20,2023-06-26,true,4
REV-000216,PROD-00109,CUST-00225,The InnovateX Laptops Elite Z4 keeps dropping connection for no reason.,2,2023-06-08,2023-05-12,true,2
REV-000217,PROD-00028,CUST-00857,Be warned: ComfortBlend Classic Men's runs at least one size too small.,3,2023-12-31,2023-12-18,true,1
REV-000218,PROD-00068,CUST-00369,I've been using the KidWonders Standard Outdoor for a month now and it's fantastic.,4,2023-05-16,2023-05-08,false,14
REV-000219,PROD-00067,CUST-00787,Great product! The KidWonders Standard Outdoor arrived on time and works as advertised.,4,2023-02-01,2023-01-02,true,9
REV-000220,PROD-00070,CUST-00846,Very satisfied with my FashionFusion Slim Accessories purchase. Would buy again!,4,2023-12-16,2023-12-06,false,4
REV-000221,PROD-00195,CUST-00869,Five stars for the CulinaryTech Professional Blenders. No complaints whatsoever.,5,2023-09-12,2023-08-19,true,2
REV-000222,PROD-00198,CUST-00815,"Battery life on the ElectroMax Tablets Max Prime5 is terrible, barely lasts half a day.",2,2023-01-11,2022-12-20,false,2
REV-000223,PROD-00020,CUST-00945,I'm disappointed with the PlayMaster Deluxe Board Games due to safety concerns.,2,2022-09-21,2022-08-24,true,4
REV-000224,PROD-00086,CUST-00675,I've been using the ElectroMax Headphones Elite Alpha5 for a month now and it's fantastic.,4,2022-03-07,2022-03-02,false,7
REV-000225,PROD-00175,CUST-00787,Very satisfied with my KidWonders Advanced Outdoor purchase. Would buy again!,5,2022-09-17,2022-08-20,true,4
REV-000226,PROD-00148,CUST-00448,Absolutely love this PlayMaster Essential Educational. Best purchase I've made this year.,5,2022-03-07,2022-02-28,true,6
REV-000227,PROD-00007,CUST-00740,I'm disappointed with the GlowUp Advanced Skincare due to packaging problems.,3,2023-04-26,2023-04-24,true,0
REV-000228,PROD-00014,CUST-00229,I love my new KidWonders Standard Building Sets! It works perfectly and exceeded my expectations.,5,2023-08-06,2023-07-16,true,8
REV-000229,PROD-00082,CUST-00574,Very satisfied with my HomeHelper Advanced Toasters purchase. Would buy again!,5,2023-07-21,2023-07-01,true,15
REV-000230,PROD-00162,CUST-00655,I'm disappointed with the CulinaryTech Professional Coffee Makers due to noise level complaints.,3,2023-12-16,2023-12-03,true,3
REV-000231,PROD-00169,CUST-00993,Be aware that the ChefChoice Standard Air Fryers suffers from difficult cleaning.,4,2023-12-31,2023-12-24,true,7
REV-000232,PROD-00061,CUST-00393,Be aware that the BeautyBlend Essential Makeup suffers from packaging problems.,3,2023-12-31,2023-12-26,true,4
REV-000233,PROD-00145,CUST-00563,The actual color of the StyleWave Athletic Sportswear bears little resemblance to the photos.,4,2022-11-21,2022-10-23,true,15
REV-000234,PROD-00131,CUST-00281,My TechPro Headphones Pro Alpha13 keeps dying after just a few hours of use.,2,2023-10-28,2023-10-25,true,4
REV-000235,PROD-00073,CUST-00288,The UrbanThreads Athletic Children's material is much thinner than I expected.,2,2023-04-17,2023-03-23,true,3
REV-000236,PROD-00167,CUST-00382,The missing parts of this PlayMaster Deluxe Outdoor is a major issue.,3,2023-11-19,2023-11-14,true,2
REV-000237,PROD-00023,CUST-00251,Absolutely love this KitchenKing Standard Mixers. Best purchase I've made this year.,5,2023-01-23,2023-01-20,false,2
REV-000238,PROD-00160,CUST-00314,I've been using the ElectroMax Headphones Elite Alpha14 for a month now and it's fantastic.,4,2023-08-31,2023-08-10,true,13
REV-000239,PROD-00052,CUST-00225,The GadgetGuru Laptops Pro Prime13 won't stay connected to my devices.,3,2023-12-09,2023-11-29,true,5
REV-000240,PROD-00046,CUST-00468,The effectiveness concerns of this NaturalEssence Standard Makeup is a major issue.,3,2022-08-23,2022-08-10,true,3
REV-000241,PROD-00114,CUST-00712,The KitchenKing Standard Toasters is exactly what I was looking for. Perfect for my needs.,4,2023-11-15,2023-10-25,false,10
REV-000242,PROD-00172,CUST-00517,"Battery life on the ElectroMax Headphones Pro Neo15 is terrible, barely lasts half a day.",2,2023-09-24,2023-09-09,true,3
REV-000243,PROD-00127,CUST-00048,Very satisfied with my FashionFusion Athletic Men's purchase. Would buy again!,4,2023-05-29,2023-05-09,true,11
REV-000244,PROD-00143,CUST-00140,The fabric of the ComfortBlend Classic Women's feels cheap and flimsy.,3,2023-07-31,2023-07-01,true,3
REV-000245,PROD-00053,CUST-00685,Five stars for the GadgetGuru Headphones Pro X4. No complaints whatsoever.,5,2023-02-07,2023-01-19,false,0
REV-000246,PROD-00121,CUST-00817,Be warned: UrbanThreads Modern Sportswear runs at least one size too small.,2,2023-11-15,2023-11-08,false,4
REV-000247,PROD-00138,CUST-00966,Five stars for the BrightMinds Professional Outdoor. No complaints whatsoever.,4,2023-12-31,2023-12-25,false,14
REV-000248,PROD-00035,CUST-00594,Be aware that the LuxeBeauty Professional Makeup suffers from allergic reactions.,2,2023-01-27,2023-01-07,true,2
REV-000249,PROD-00088,CUST-00194,This PureGlow Standard Oral Care is worth every penny. Excellent quality and performance.,4,2023-07-09,2023-06-14,true,12
REV-000250,PROD-00148,CUST-00297,Be aware that the PlayMaster Essential Educational suffers from durability issues.,2,2022-08-11,2022-08-01,true,0
REV-000251,PROD-00035,CUST-00185,I can't recommend the LuxeBeauty Professional Makeup because of effectiveness concerns.,3,2022-11-16,2022-11-04,true,0
REV-000252,PROD-00013,CUST-00773,Great product! The HomeHelper Standard Toasters arrived on time and works as advertised.,5,2023-11-29,2023-11-21,true,13
REV-000253,PROD-00043,CUST-00982,Very satisfied with my ImagineIt Essential Outdoor purchase. Would buy again!,4,2022-07-04,2022-06-16,true,0
REV-000254,PROD-00022,CUST-00658,Had to return the StyleWave Classic Accessories because the sizing was way off.,3,2023-10-25,2023-10-15,false,5
REV-000255,PROD-00187,CUST-00988,The fabric of the ComfortBlend Athletic Women's feels cheap and flimsy.,3,2023-08-05,2023-07-26,true,0
REV-000256,PROD-00138,CUST-00395,The BrightMinds Professional Outdoor has serious safety concerns.,2,2023-12-31,2023-12-27,false,5
REV-000257,PROD-00175,CUST-00869,The KidWonders Advanced Outdoor has serious durability issues.,3,2022-10-12,2022-10-05,true,4
REV-000258,PROD-00179,CUST-00336,The StyleWave Slim Accessories is exactly what I was looking for. Perfect for my needs.,5,2023-12-31,2023-12-27,true,2
REV-000259,PROD-00077,CUST-00143,I love my new InnovateX Laptops Ultra Z8! It works perfectly and exceeded my expectations.,4,2023-11-29,2023-11-07,true,8
REV-000260,PROD-00135,CUST-00456,Be aware that the CookCraft Professional Toasters suffers from noise level complaints.,3,2023-12-31,2023-12-18,true,0
REV-000261,PROD-00055,CUST-00032,I've been using the ComfortBlend Relaxed Children's for a month now and it's fantastic.,4,2023-10-09,2023-09-25,true,0
REV-000262,PROD-00055,CUST-00728,The ComfortBlend Relaxed Children's color is completely different from what was shown online.,3,2023-09-24,2023-09-08,true,4
REV-000263,PROD-00132,CUST-00280,Very satisfied with my KitchenKing Standard Air Fryers purchase. Would buy again!,5,2022-08-22,2022-08-09,true,10
REV-000264,PROD-00051,CUST-00654,The DigitalDream Smartphones Elite Z11 has been a game-changer for me. Highly recommended!,4,2023-10-18,2023-09-22,true,8
REV-000265,PROD-00041,CUST-00355,This HomeHelper Essential Mixers is worth every penny. Excellent quality and performance.,5,2023-08-08,2023-07-11,true,8
REV-000266,PROD-00192,CUST-00584,The UrbanThreads Athletic Men's fits nothing like the size it claims to be.,3,2022-12-08,2022-11-14,true,1
REV-000267,PROD-00007,CUST-00657,Be aware that the GlowUp Advanced Skincare suffers from effectiveness concerns.,3,2023-07-26,2023-07-15,true,1
REV-000268,PROD-00155,CUST-00051,The LuxeBeauty Deluxe Fragrances has serious effectiveness concerns.,3,2023-12-31,2023-12-22,true,1
REV-000269,PROD-00052,CUST-00396,This GadgetGuru Laptops Pro Prime13 is worth every penny. Excellent quality and performance.,4,2023-10-17,2023-10-15,false,7
REV-000270,PROD-00060,CUST-00850,The Bluetooth on this DigitalDream Laptops Ultra Prime2 is unreliable at best.,3,2023-12-06,2023-12-03,false,1
REV-000271,PROD-00188,CUST-00106,Five stars for the TechPro Tablets Ultra Alpha2. No complaints whatsoever.,5,2022-05-27,2022-05-18,true,11
REV-000272,PROD-00175,CUST-00704,I love my new KidWonders Advanced Outdoor! It works perfectly and exceeded my expectations.,4,2022-12-17,2022-11-17,true,11
REV-000273,PROD-00036,CUST-00963,Five stars for the FunFactory Professional Outdoor. No complaints whatsoever.,5,2023-05-24,2023-05-16,true,0
REV-000274,PROD-00046,CUST-00665,The NaturalEssence Standard Makeup has serious effectiveness concerns.,2,2022-08-02,2022-07-12,true,1
REV-000275,PROD-00160,CUST-00420,I've been using the ElectroMax Headphones Elite Alpha14 for a month now and it's fantastic.,4,2023-09-30,2023-09-27,true,13
REV-000276,PROD-00174,CUST-00353,The GlowUp Essential Skincare has been a game-changer for me. Highly recommended!,5,2022-08-04,2022-07-27,true,9
REV-000277,PROD-00129,CUST-00937,The battery performance of this DigitalDream Tablets Max X9 is unacceptable.,1,2023-11-28,2023-11-16,true,1
REV-000278,PROD-00080,CUST-00612,I love my new BeautyBlend Deluxe Makeup! It works perfectly and exceeded my expectations.,4,2023-05-28,2023-04-29,true,1
REV-000279,PROD-00049,CUST-00411,I've been using the UrbanThreads Classic Accessories for a month now and it's fantastic.,5,2023-10-16,2023-09-21,true,11
REV-000280,PROD-00148,CUST-00419,I can't recommend the PlayMaster Essential Educational because of durability issues.,2,2022-05-05,2022-04-26,false,2
REV-000281,PROD-00028,CUST-00578,The ComfortBlend Classic Men's is exactly what I was looking for. Perfect for my needs.,5,2023-06-12,2023-05-27,true,3
REV-000282,PROD-00101,CUST-00266,The KitchenKing Essential Mixers is exactly what I was looking for. Perfect for my needs.,4,2023-01-30,2023-01-02,false,7
REV-000283,PROD-00003,CUST-00215,Beware that the StyleWave Modern Men's color is not as advertised.,3,2023-12-31,2023-12-21,true,1
REV-000284,PROD-00185,CUST-00667,The StyleWave Relaxed Children's is exactly what I was looking for. Perfect for my needs.,4,2023-11-05,2023-10-08,true,3
REV-000285,PROD-00071,CUST-00386,This NaturalEssence Essential Fragrances is worth every penny. Excellent quality and performance.,5,2023-01-09,2023-01-04,true,12
REV-000286,PROD-00029,CUST-00929,Great product! The GadgetGuru Laptops Premium X11 arrived on time and works as advertised.,5,2023-09-26,2023-09-19,true,15
REV-000287,PROD-00042,CUST-00275,Be aware that the ChefChoice Standard Mixers suffers from functional failures.,1,2023-02-21,2023-01-22,true,1
REV-000288,PROD-00108,CUST-00653,Very satisfied with my ElectroMax Headphones Max Neo5 purchase. Would buy again!,4,2023-05-22,2023-05-15,true,0
REV-000289,PROD-00017,CUST-00879,The functional failures of this CulinaryTech Standard Toasters is a major issue.,2,2023-12-31,2023-12-29,true,5
REV-000290,PROD-00101,CUST-00061,Absolutely love this KitchenKing Essential Mixers. Best purchase I've made this year.,5,2022-08-29,2022-08-27,true,1
REV-000291,PROD-00165,CUST-00906,The PlayMaster Essential Educational has serious durability issues.,2,2023-08-17,2023-08-14,true,4
REV-000292,PROD-00165,CUST-00174,I'm disappointed with the PlayMaster Essential Educational due to missing parts.,2,2023-12-31,2023-12-31,true,2
REV-000293,PROD-00190,CUST-00718,I love my new ElectroMax Cameras Ultra Neo11! It works perfectly and exceeded my expectations.,5,2022-04-23,2022-04-15,true,6
REV-000294,PROD-00108,CUST-00902,I've been using the ElectroMax Headphones Max Neo5 for a month now and it's fantastic.,5,2022-08-22,2022-07-29,true,13
REV-000295,PROD-00177,CUST-00041,I've been using the ImagineIt Essential Board Games for a month now and it's fantastic.,5,2023-02-14,2023-01-27,true,12
REV-000296,PROD-00182,CUST-00941,The PureGlow Professional Oral Care is exactly what I was looking for. Perfect for my needs.,4,2023-06-11,2023-06-07,true,14
REV-000297,PROD-00140,CUST-00491,Absolutely love this BrightMinds Advanced Board Games. Best purchase I've made this year.,5,2023-07-18,2023-06-28,true,4
REV-000298,PROD-00084,CUST-00618,The DigitalDream Cameras Ultra X7 is exactly what I was looking for. Perfect for my needs.,4,2022-05-03,2022-04-26,true,5
REV-000299,PROD-00024,CUST-00917,Be aware that the ImagineIt Standard Board Games suffers from durability issues.,3,2023-11-22,2023-11-09,true,4
REV-000300,PROD-00146,CUST-00059,The BrightMinds Standard Board Games is exactly what I was looking for. Perfect for my needs.,5,2023-12-31,2023-12-29,true,14
REV-000301,PROD-00014,CUST-00970,The missing parts of this KidWonders Standard Building Sets is a major issue.,3,2023-12-19,2023-11-22,true,5
REV-000302,PROD-00169,CUST-00854,The ChefChoice Standard Air Fryers is exactly what I was looking for. Perfect for my needs.,4,2023-12-31,2023-12-30,true,13
REV-000303,PROD-00100,CUST-00490,I've been using the ElectroMax Laptops Pro Prime9 for a month now and it's fantastic.,5,2023-12-31,2023-12-11,true,9
